滋賀県,,https://www.pref.shiga.lg.jp/kensei/koho/e-shinbun/oshirase/310809.html,令和2年度「滋賀県中小企業振興資金」の改正について～セーフティネット資金の信用保証料ゼロ等～｜滋賀県ホームページ,令和2年度は、新型コロナウイルス感染症の拡大により影響を受ける中小企業への支援を含め、下記のとおり融資制度を改正し、中小企業の資金繰りを支援してまいります。 セーフティネット資金の保証料率をゼロに引き下げ令和2年4月1日から同年8月31日までに借入申込先（※）で受け付けたセーフティネット資金について、中小企業者等が負担する信用保証料をゼロとし、新型コロナウイルス感染症の拡大により影響を受ける中小企業者等の借入時の負担軽減を図ります。セーフティネット資金（4号）の融資期間を7年から10年に延長新型コロナウイルス感染症の拡大により影響を受ける中小企業者等が利用可能な本県のセーフティネット資金のうち、セーフティネット保証4号認定に係る新規枠（運転）および借換枠の融資期間を7年から10年に延長し、同保証4号、5号または6項の認定の違いにかかわらず融資期間を10年とすることで、中小企業者等の資金繰りの改善を図ります。政策推進資金（事業承継枠）の融資対象者の拡大3年以内に事業承継を予定し、経営者保証コーディネーターから事業承継計画の確認を受けた新規融資が必要な法人を融資対象者に追加します。政策推進資金（新事業促進枠）の融資対象者の拡大および名称変更資金名を政策推進資金（事業継続・新事業促進枠）に改め、中小企業等経営強化法に基づく認定を受けた事業継続力強化計画または連携事業継続力強化計画に従って事業継続力強化を行う中小企業者等を融資対象者に追加します。 中小企業者向け制度融資のご案内（新型コロナウイルス関連）
豊山町,愛知県,https://www.town.toyoyama.lg.jp/chosei/yakuba-annai/1001336/1002796.html,新型コロナウイルス感染症の影響による水道料金・下水道使用料の支払い猶予について【更新日:4月3日】｜豊山町公式ウェブサイト,新型コロナウイルス感染症の影響による水道料金・下水道使用料の支払い猶予について【更新日:4月3日】｜豊山町公式ウェブサイト 新型コロナウイルス感染症の影響による水道料金・下水道使用料の支払い猶予について【更新日:4月3日】 新型コロナウイルス感染症の影響による水道料金・下水道使用料の支払い猶予について【更新日:4月3日】 新型コロナウイルス感染症の影響により水道料金・下水道使用料のお支払いが困難な世帯や事業者の方は、支払い猶予に関してご相談いただくことができます。北名古屋水道企業団または、建設課下水道係までお問い合わせください。問い合わせ 新型コロナウイルス感染症対策における豊山町の対応・各種情報 新型コロナウイルスに関連する肺炎について【更新日：3月9日】 一時的な資金の緊急貸付について（新型コロナウィルス感染症の影響による休業や失業で、生活資金でお悩みの方へ）【更新日：3月30日】 新型コロナウイルス感染症の影響による水道料金・下水道使用料の支払い猶予について【更新日:4月3日】 新型コロナウイルス感染症の影響による水道料金・下水道使用料の支払い猶予について【更新日:4月3日】
扶桑町,愛知県,https://www.town.fuso.lg.jp/gesui/sinngatakorona.html,扶桑町／新型コロナウイルス感染症の影響により水道料金・下水道使用料のお支払いが困難な方へ,扶桑町／新型コロナウイルス感染症の影響により水道料金・下水道使用料のお支払いが困難な方へ ホーム&gt;まち・環境&gt;下水道&gt;新型コロナウイルス感染症の影響により水道料金・下水道使用料のお支払いが困難な方へ 新型コロナウイルス感染症の影響により水道料金・下水道使用料のお支払いが困難な方へ 新型コロナウイルス感染症の影響により水道料金・下水道使用料のお支払いが困難な方へ 新型コロナウイルス感染症の影響を受け、収入が大幅に減少した等の事情により、水道料金・下水道使用料のお支払いが困難な方は、納入に関するご相談に応じますので、下記までお問合せください。
伊根町,京都府,https://www.town.ine.kyoto.jp/kinkyu/1583728246570.html,【事業者向け】新型コロナウイルスにおける支援策について／伊根町ホームページ,【事業者向け】新型コロナウイルスにおける支援策について／伊根町ホームページ 【事業者向け】新型コロナウイルスにおける支援策について 【事業者向け】新型コロナウイルスにおける支援策について 新型コロナウイルス（COVID-19）による企業への影響を緩和し、企業を支援するための施策をご案内します。 1.「新型コロナウイルス対応緊急資金」及び「災害対策緊急資金（セーフティネット4号）」 令和2年2月6日から京都府・京都市協調で「新型コロナウイルス対応緊急資金」融資制度を開始しました。 「災害対策緊急資金」（利率年0.9%）は「新型コロナウイルス対応緊急資金」（利率年1.2%）よりも低い利率でご利用いただけます。 「新型コロナウイルス対応緊急資金」及び「災害対策緊急資金（セーフティネット4号）」 ※「新型コロナウイルス感染症に関する緊急対応策-第2弾-」（令和2年3月10日新型コロナウイルス感染症対策本部）により、認定基準について運用の緩和をいたします。 新型コロナウイルス感染症の発生に伴い、同感染症の影響を受ける業種に属する中小企業者の業況が悪化していることを踏まえ、中小企業者の資金繰り支援措置として、セーフティネット保証5号の対象業種の追加指定を行うことを決定しました。この措置により、一般保証と別枠の保証が利用可能となります。 ※新型コロナウイルス感染症の影響を受けて売上減少等の影響を受けられている事業者には 審査時に加点措置があります。 新型コロナウイルス感染症への対応として、令和2年2月14日より雇用調整助成金を開始しました。 2.新型コロナウイルス感染症に係る小学校等の臨時休業等に伴う保護者の休暇取得支援（新たな助成金制度） 新型コロナウイルス感染症に係る小学校等の臨時休業による影響を受ける労働者を支援するため、労働者を有給等で休ませる企業に対し助成する仕組みを設ける予定です。 新型コロナウイルス感染症に係る小学校等の臨時休業等に伴う保護者の休暇取得支援（新たな助成金制度） 3.中小企業等新型コロナウイルス対策緊急支援補助金 新型コロナウイルス感染症への対応として行う設備導入や事業継続・売上向上につながる取組等に必要な経費の一部を補助します。 中小企業等新型コロナウイルス対策緊急支援補助金 新型コロナウイルス感染症の拡大防止等に向けた町長メッセージ（4月9日発表） 新型コロナウイルス感染症に関連する小中学校等の対応について 新型コロナウイルス感染症関連情報(情報集約ページ) 【事業者向け】新型コロナウイルスにおける支援策について
茨城県,,https://www.pref.ibaraki.jp/shokorodo/sansei/20200408.html,新型コロナウイルス感染症に関する中小企業支援策／茨城県,新型コロナウイルス感染症に関する中小企業支援策／茨城県 新型コロナウイルス感染症に関する中小企業支援策 ホーム&gt;茨城県の各部局の業務案内&gt;産業戦略部&gt;本庁&gt;産業政策課&gt;新型コロナウイルス感染症に関する中小企業支援策 新型コロナウイルス感染症に関する中小企業支援策 新型コロナウイルス感染症の影響を受けた中小企業者向け融資について 新型コロナウイルス感染症に係る県内の相談窓口について &nbsp;新型コロナウイルス感染症中小企業支援対策室について 新型コロナウイルス感染症中小企業支援対策室
山口県,,https://www.pref.yamaguchi.lg.jp/cms/a11000/sodan/koronasoudan_sp.html,山口県/広報広聴課/相談・新型コロナウイルスに関連する各種相談窓口について,山口県/広報広聴課/相談・新型コロナウイルスに関連する各種相談窓口について トップページ&gt;組織から探す&gt;広報広聴課&gt;相談・新型コロナウイルスに関連する各種相談窓口について 新型コロナウイルスに関連する各種相談窓口について 山口県では、新型コロナウイルスに関して、各種の相談に応じる窓口を設置しています。
岡崎市,愛知県,https://www.city.okazaki.lg.jp/1100/1184/1174/p026106.html,新型コロナウイルス感染症の影響により水道料金・下水道使用料の支払いが困難な方へ | 岡崎市ホームページ,新型コロナウイルス感染症の影響により水道料金・下水道使用料の支払いが困難な方へ|岡崎市ホームページ ホーム＞暮らし＞住まい・道路・交通・上下水道＞水道＞新型コロナウイルス感染症の影響により水道料金・下水道使用料の支払いが困難な方へ <ahref="http://b.hatena.ne.jp/entry//1100/1184/1174/p026106.html"class="hatena-bookmark-button"data-hatena-bookmark-title="新型コロナウイルス感染症の影響により水道料金・下水道使用料の支払いが困難な方へ"data-hatena-bookmark-layout="basic" 新型コロナウイルス感染症の影響により水道料金・下水道使用料の支払いが困難な方へ 新型コロナウイルス感染症の影響により、水道料金、下水道使用料及び農業集落排水処理施設使用料のお支払いが困難な方は、お客様窓口にご相談ください。 ホーム＞暮らし＞住まい・道路・交通・上下水道＞水道＞新型コロナウイルス感染症の影響により水道料金・下水道使用料の支払いが困難な方へ
川西市,兵庫県,https://www.city.kawanishi.hyogo.jp/kurashi/kodomo/1010345/index.html,新型コロナウイルス感染症拡大に伴う市立保育所・認定こども園での保育料などの取扱いについて｜川西市,新型コロナウイルス感染症拡大に伴う市立保育所・認定こども園での保育料などの取扱いについて｜川西市 新型コロナウイルス感染症拡大に伴う市立保育所・認定こども園での保育料などの取扱いについて 新型コロナウイルス感染症拡大に伴う市立保育所・認定こども園での保育料などの取扱いについて 川西市では新型コロナウイルス感染拡大防止のため、市立保育所・認定こども園については、令和2年3月3日から可能であれば自宅などでの保育の協力をお願いしております。この間の、ご家庭の負担軽減を図るため、保育料及び給食費などの軽減措置を実施します。 新型コロナウイルス感染症拡大の影響により、市からの協力依頼を受けて、自宅などでの保育の協力を行っていただいた世帯2軽減対象施設 新型コロナウイルス感染症拡大に伴う市立保育所・認定こども園での保育料などの取扱いについて 新型コロナウイルス感染症拡大に伴う市立保育所・認定こども園での保育料などの取扱いについて
神奈川県,,https://www.pref.kanagawa.jp/docs/f6k/coronavirus.html,新型コロナウイルスによる経営への影響を受けられた農畜産業者の方へ - 神奈川県ホームページ,新型コロナウイルスによる経営への影響を受けられた農畜産業者の方へ-神奈川県ホームページ ホーム&gt;産業・働く&gt;業種別情報&gt;農業&gt;新型コロナウイルスによる経営への影響を受けられた農畜産業者の方へ 新型コロナウイルスによる経営への影響を受けられた農畜産業者の方へ 新型コロナウイルスによる影響を受けられた農畜産業者のみなさまを対象に、一部資金の特例措置の取扱いを開始しましたので、ご案内します。 新型コロナウイルスによる経営への影響を受けられた農畜産業者の方を対象とした特例措置 新型コロナウイルスによる経営への影響を、日本政策金融公庫が確認することができる 新型コロナウイルスによる経営への影響を、融資機関が確認することができる ツイート 新型コロナウイルスによる経営への影響を受けられた農畜産業者の方へ
身延町,山梨県,https://www.town.minobu.lg.jp/info/emergency/2020-0403-kyuugyoutaiousiennkinn.html,新型コロナウイルス感染症による小学校休業等対応支援金の創設｜山梨県身延町,新型コロナウイルス感染症による小学校休業等対応支援金の創設｜山梨県身延町 トップ&gt;お知らせ&gt;緊急のお知らせ&gt;新型コロナウイルス感染症による小学校休業等対応支援金の創設 新型コロナウイルス感染症による小学校休業等対応支援金の創設 ・新型コロナウイルス感染症による小学校休業等支援金
函館市,北海道,https://www.city.hakodate.hokkaido.jp/docs/2020020300117/index.html,新型コロナウイルス感染症により影響を受ける中小事業者への資金支援について | 函館市,新型コロナウイルス感染症により影響を受ける中小事業者への資金支援について|函館市 新型コロナウイルス感染症により影響を受ける中小事業者への資金支援について2020年4月22日 新型コロナウイルス感染症の流行により経営に影響を受けている中小企業者を対象に，北海道，市および各関係機関では資金支援を行っています。 市では，新型コロナウイルス関連肺炎の流行により経営に影響を受けている中小企業者等の経営の安定を図るため，函館市中小企業融資制度の「緊急対策資金」を適用することとしました。 新型コロナウイルス関連肺炎の流行により直接的または間接的な影響を受けている中小企業者等 新型コロナウイルス感染症の影響を受けている中小企業者・小規模事業者を対象に，北海道の信用保証協会が一般保証とは別枠の限度額で融資額の100％を保証するセーフティネット保証４号が適用されます。 セーフティネット保証5号について，新型コロナウイルス感染症により特に重大な影響が生じている業種が緊急的に追加指定されています。 また，今回の新型コロナウイルス感染症による影響の重大性に鑑み，認定に当たっての売上高の基準について時限的な運用緩和を行います。 新型コロナウイルス感染症の影響を受けている中小企業者・小規模事業者を対象に，北海道の信用保証協会が一般保証およびセーフティネット保証とは別枠の限度額で融資額の100％を保証する危機関連保証が発動されています。 北海道では，新型コロナウイルス関連肺炎の流行による直接的又は間接的な影響を受けた事業者について，中小企業総合振興資金「経営環境変化対応貸付【認定企業】」により，中小企業者等の資金繰りを支援しています。 北海道信用保証協会では，新型コロナウイルス関連肺炎の流行に伴い，短期的な運転資金を供給することにより喫緊の資金繰りを支援し，事業継続を後押しする「緊急短期資金保証制度」の取り扱いを開始しています。 日本政策金融公庫では，「経営環境変化対応資金」，「海外展開・事業再編資金」および「新型コロナウイルス感染症にかかる衛生環境激変特別貸付（国民生活事業）」により，中小企業者等の資金繰りを支援しています。 また，実質的に無利子・無担保となる「新型コロナウイルス感染症特別貸付」を実施しています。
福岡県,,https://www.pref.fukuoka.lg.jp/contents/telework-shien.html,テレワーク活用のための支援事業のご案内 - 福岡県庁ホームページ,新型コロナウイルス感染症対策に対応するテレワーク関連施策情報発信についてテレワーク総合ポータルサイト １新型コロナウイルス感染症対策に対応するテレワーク関連施策情報発信について（厚生労働省、総務省、経済産業省及び国土交通省） 厚生労働省、総務省、経済産業省及び国土交通省では、テレワークの導入推進に向け、新型コロナウイルス感染症対策に対応する関係施策や、情報通信関連企業が実施している支援活動に係る情報を集約し、発信を行っています。 「新型コロナウイルス感染症対策に対応するテレワーク関連施策情報発信について」（新しいウィンドウで開きます） 厚生労働省所管「働き方改革推進支援助成金（新型コロナウイルス感染症対策のためのテレワークコース）」（新しいウェンドウで開きます）
佐賀県,,https://www.pref.saga.lg.jp/kiji00373318/index.html,,新型コロナウイルス感染症の発生により影響を受けた農林漁業者向けの制度資金のご案内/佐賀県 新型コロナウイルス感染症の発生により影響を受けた農林漁業者向けの制度資金のご案内 新型コロナウイルス感染症の発生により影響を受けた農林漁業者の皆様へ農林漁業経営の維持安定に対応する制度資金をご案内します。経営の安定に向けて各種資金をご利用ください。&nbsp;資金繰り等が困難な農林漁業者の皆様に新型コロナウイルス感染症の影響により減収等の被害を受け、運転資金が必要な場合は株式会社日本政策金融公庫が取り扱っている農林漁業セーフティーネット資金を活用することができます。なお、新型コロナウイルス緊急対応策として、貸付限度額の引上げ（「600万円又は年間経営費の12分の6」から「1 200万円又は年間経営費12分の12」）、実質無利子化（当初5年間）、実質無担保（当初5年間）等での貸付が行われます。また、スーパーL資金、農業近代化資金、漁業近代化資金等についても同様の措置が行われます。詳細は、農林水産省HP（新型コロナウイルス感染症について（外部リンク））をご覧ください。※農業者向けの資金概要についてはこちら（&nbsp;新型コロナウイルス感染症対策資金一覧表&nbsp;（PDF：306.6キロバイト））をご覧ください。&nbsp;&nbsp;相談窓口（県の相談窓口）農林漁業金融支援に関すること（平日8時30分～17時15分）・生産者支援課（担当者江頭・岩本・西岡・松尾）TEL0952-25-7112&nbsp;【農業】（関係団体相談窓口）・日本政策金融公庫佐賀支店農林水産業TEL：0952-27-4120（&nbsp;R2.3.11お知らせ&nbsp;（PDF：306.1キロバイト））・佐賀県信用農業協同組合連合会融資部農業融資センターTEL：0952-25-5171（&nbsp;R2.2.28ニュースリリース&nbsp;（PDF：216.8キロバイト））※各団体の受付日時は、各窓口までお問合せください。&nbsp;（県の相談窓口）農家の経営に関すること（平日8時30分～17時15分）・佐城農業改良普及センター経営担当TEL：0952-45-8888・三神農業改良普及センター経営担当TEL：0952-52-1231・東松浦農業改良普及センター経営担当TEL：0955-73-1121・西松浦農業改良普及センター経営担当TEL：0955-23-5128・杵島農業改良普及センター経営担当TEL：0952-84-3625・藤津農業改良普及センター経営担当TEL：0954-62-5221&nbsp;【林業】（関係団体相談窓口）・佐賀県森林組合連合会TEL：0952-23-4191・一般社団法人佐賀県木材協会TEL：0952-23-6181※各団体の受付日時は、各窓口までお問合せください。（県の相談窓口）林業者・木材産業者の経営に関すること（平日8時30分～17時15分）・佐賀中部農林事務所林務課TEL：0952-31-3284・東部農林事務所林務課TEL：0952-55-9762・唐津農林事務所林務課TEL：0955-73-9348・伊万里農林事務所林務課TEL：0955-23-6158・杵藤農林事務所林務課TEL：0954-63-5116&nbsp;【漁業】（関係団体相談窓口）・佐賀県信用漁業協同組合連合会営業部融資課TEL：0952-22-3180※受付日時は、窓口までお問合せください。&nbsp;（県の相談窓口）漁業者の経営に関すること（平日8時30分～17時15分）・玄海水産振興センター普及担当TEL：0955-74-3021・有明水産振興センター普及加工担当TEL：0952-66-2000&nbsp;&nbsp;&nbsp;&nbsp;
群馬県,,https://www.pref.gunma.jp/04/a43g_00031.html,群馬県 - 新型コロナウイルス感染症の影響により県税の納付が困難な方へ,群馬県-新型コロナウイルス感染症の影響により県税の納付が困難な方へ 新型コロナウイルス感染症の影響により県税の納付が困難な方へ 新型コロナウイルス感染症の影響により県税の納付が困難な方へ 新型コロナウイルス感染症により、次のような影響を受ける等、県税を一時に納付することができないときは、法令及び条例に基づき、申請により納税の猶予を受けることができる場合がありますので、管轄の行政県税事務所へご相談ください。 納税者又は同一生計のご家族が新型コロナウイルス感染症にかかった 新型コロナウイルス感染症の影響により県税の納付が困難な方に対する猶予制度（pdfファイル：106KB） 「新型コロナウイルス感染症の影響により納税が困難な方へ」（国税庁ホームページ：外部リンク） 新型コロナウイルス感染症について（保健予防課のページ）へ 新型コロナウイルス感染症の影響により県税の納付が困難な方へ
富田林市,大阪府,https://www.city.tondabayashi.lg.jp/soshiki/15/37925.html,市民窓口課での手続きについて（新型コロナウイルス感染拡大防止） - 富田林市公式ウェブサイト,市民窓口課での手続きについて（新型コロナウイルス感染拡大防止）-富田林市公式ウェブサイト 市民窓口課での手続きについて（新型コロナウイルス感染拡大防止） 市民窓口課での手続きについて（新型コロナウイルス感染拡大防止） 新型コロナウイルス感染拡大の影響に伴う諸情勢及び感染拡大防止の観点から、市民窓口課での手続きにつきましては下記の情報をご活用いただき、市役所への来庁が必須ではない手続きにつきましては、郵便等の手段をご利用いただきますようご協力お願いいたします。 新型コロナウイルス感染症の感染拡大の影響および感染拡大防止に伴い、郵送での転出届もぜひご利用ください。 &#8203;&#8203;転入・転居等、住民票の異動にかかる手続きは、異動日（引っ越し等の日）から14日以内の手続きが必要ですが、新型コロナウイルス感染拡大防止の観点から、当分の間、14日を過ぎた後でも通常通り手続きできるよう、届出期間の延長を行います。
小城市,佐賀県,https://www.city.ogi.lg.jp/main/32441.html,小城市：新型コロナウイルス感染症,小城市：新型コロナウイルス感染症 新型コロナウイルス感染症 新型コロナウイルス感染症 新型コロナウイルス感染症について 佐賀県内における新型コロナウイルス感染症の状況（4月20日更新） 新型コロナウイルス感染症に関する相談窓口・基本情報（佐賀県ホームページへ） 【外国人のみなさんへ】新型（しんがた）コロナウイルスについて（やさしいにほんご・クレアホームページへ） 新型コロナウィルスの県内発生に伴う市の高齢者サービスについて（3月14日更新） 新型コロナウイルスの影響による市関連イベントなどの対応（4月22日更新） 新型コロナウイルス感染症 新型コロナウイルス感染症について（4月8日更新） 佐賀県内における新型コロナウイルス感染症の状況（4月23日更新） 新型コロナウイルス感染症の影響による市関連イベントなどの対応 新型コロナウイルス感染症の影響による施設などの利用状況 新型コロナウイルス関連の情報提供（中小企業向け） 新型コロナウィルスの県内発生に伴う市の高齢者サービスについて 新型コロナウイルスによる公共施設の臨時休館（休園）について 新型コロナウイルス感染症に関する相談窓口・基本情報（佐賀県ホームページへ） 市長からのメッセージ（新型コロナウイルス感染症について） 新型コロナウイルス感染症 新型コロナウイルス感染症について（4月8日更新） 佐賀県内における新型コロナウイルス感染症の状況（4月23日更新） 新型コロナウイルス感染症の影響による市関連イベントなどの対応 新型コロナウイルス感染症の影響による施設などの利用状況 新型コロナウイルス関連の情報提供（中小企業向け） 新型コロナウィルスの県内発生に伴う市の高齢者サービスについて 新型コロナウイルスによる公共施設の臨時休館（休園）について 新型コロナウイルス感染症に関する相談窓口・基本情報（佐賀県ホームページへ） 市長からのメッセージ（新型コロナウイルス感染症について）
千代田町,群馬県,https://www.town.chiyoda.gunma.jp/keizai/syoko/4.html,セーフティネット4号認定について (新型コロナウイルス感染症に係る中小企業対策) | 千代田町,セーフティネット4号認定について(新型コロナウイルス感染症に係る中小企業対策)|千代田町 セーフティネット4号認定について(新型コロナウイルス感染症に係る中小企業対策) セーフティネット4号認定について(新型コロナウイルス感染症に係る中小企業対策) 先般発生した新型コロナウイルス感染症により影響を受けている中小企業者への資金繰り支援措置として、千代田町もセーフティネットの指定地域に指定されました。町の認定を受けることで、信用保証協会のセーフティネット保証4号の対象となります。
箕面市,大阪府,https://www.city.minoh.lg.jp/bousai/20200228.html,新型コロナウイルスに関する緊急情報／箕面市,新型コロナウイルスに関する緊急情報／箕面市 箕面市&gt;健康・医療・福祉&gt;健康・医療&gt;新型コロナウイルスに関する緊急情報 ツイート 新型コロナウイルスに関する緊急情報 緊急事態宣言の発令を受け、4月7日（火曜日）午後5時43分箕面市新型コロナウイルス対策本部を設置しました。新型コロナウイルスに関するお問い合わせは、箕面市新型コロナウイルス対策本部までお願いします。・電話番号：072-724-5000（平日午前9時から午後5時まで）・ファクス番号：072-724-6376（聴覚障害者用ファクス番号：072-727-3539） 令和2年4月20日（月曜日）、新たに市内で新型コロナウイルス感染症に感染したかたが1名確認されました。（大阪府発表1289例目） 【新型コロナ受診相談センター（池田保健所）】 LINEによる相談（大阪府-新型コロナ対策パーソナルサポート） 「大阪府-新型コロナ対策パーソナルサポート(外部サイトへリンク)」において、LINEによる新型コロナウイルスに関する相談を受付 チャットボットが継続的に健康状態をチェックし、新型コロナ受診相談窓口（帰国者・接触者電話相談センター）へ連絡が必要になった際には、迅速にお知らせ インターネット上には、新型コロナウイルス関連肺炎に係るさまざまな情報が流れていますが、中には事実と異なる情報もあります。市民のみなさまは、厚生労働省や大阪府が発信する正確な情報に基づき、落ち着いて行動してください。 新型コロナウイルス感染症について（大阪府ホームページ）(外部サイトへリンク) 新型コロナウイルス感染症について(厚生労働省ホームページ)(外部サイトへリンク) 新型コロナウイルス感染症に関するQ＆A（厚生労働省ホームページ）(外部サイトへリンク) ・新型コロナウイルス感染症拡大防止対策のため、学童保育室利用の自粛等ご協力をいただいたかたの令和2年3月分および4月分の学童保育料については、登室日数に応じて減免します。 ・新型コロナウイルス感染拡大防止のため、登園しなかった日の保育園・認定こども園の保育料については、登園日数に応じて日割りした額を減免します。手続きは、通園している園を通じてお知らせします。 新型コロナウイルスの感染拡大を受け、箕面市では5月6日までの間、公共施設の利用を休止します。 新型コロナウイルスの感染拡大を受け、箕面市では5月6日までの間、予定している市主催のイベントを原則中止します。 新型コロナウイルスの感染拡大を受け、箕面市では当面の間、予定している市主催のイベント（市民の集まる講習会、セミナー、説明会等を含みます）を原則中止します。 新型コロナウイルス感染症対応緊急資金等について 箕面市では、新型コロナウイルス感染症により、経営に影響を受けている市内中小企業者・小規模事業者向けに、緊急資金申込みにかかる認定書の発行を行っています。 各種認定の申請や支援策の詳細は「【事業者の皆様へ】新型コロナウイルス感染症対応緊急資金について」をご覧ください。 都市部を中心に新型コロナウイルス感染者数が急増してる状況下、4月1日付けで厚生労働省から、感染状況が拡大傾向にある地域において、集団を対象として実施する健康診査等を延期するよう通知がありました。 お引越しの手続きなど窓口には多くのかたが来庁するため、新型コロナウイルス感染症の拡大防止の観点から、転出届は郵送による手続きをご利用ください。 通常、転入届は引越しした日から14日以内に届出が必要ですが、新型コロナウイルス感染症予防のため繁忙期の市役所への来庁を避けたことにより届出期間を経過してしまった場合については、通常の届出期間内の届出と同様の取り扱いを行います。 新型コロナウイルス感染症の影響により保険料の納付が困難なかたについて 新型コロナウイルス感染症の影響を受け、事業収入や給与収入などが減少したこと等により、保険料の納付が困難となった場合につきましては、個別にご相談に応じます。下記の問い合わせ先までご相談ください。 新型コロナウイルス感染拡大の影響で、休業や失業、収入の減少等により上下水道料金のお支払いが困難となった場合、お支払いの猶予や分割納付などの相談をお受けいたします。 新型コロナウイルス感染症の影響による各種貸付等に必要となる証明書の手数料を無料にします 新型コロナウイルス感染症の影響による各種貸付や融資などの手続きに必要となる住民票の写しなどの証明書について、令和2年4月20日（月曜日）から手数料を無料にします。 新型コロナウイルス感染症の拡大防止の観点から、緊急事態宣言発令期間中に限り、特別児童扶養手当の新規の申請を行う際は、郵送での申請が可能です。 生活福祉資金制度における緊急小口資金等の貸付（新型コロナウイルス感染症特例貸付）について 新型コロナウイルス感染症の影響で収入の減少や休業・失業により、日常生活の維持が困難となっているかたを対象にした貸付制度です。 新型コロナウイルスに関するお問い合わせは、箕面市新型コロナウイルス対策本部までお願いします。・電話番号：072-724-5000（平日午前9時から午後5時まで）・ファクス番号：072-724-6376（聴覚障害者用ファクス番号：072-727-3539） 新型コロナウイルス感染症に係る生活習慣病健診（特定健診）・市民がん検診・歯科健診等の見合わせについて（お知らせ） 新型コロナウイルスに関する緊急情報
港区,東京都,https://www.city.minato.tokyo.jp/hokenyobou/fumeihaien.html,港区公式ホームページ／【特設ページ】新型コロナウイルス感染症対策について【2020年4月23日午前8時30分現在】,港区公式ホームページ／【特設ページ】新型コロナウイルス感染症対策について【2020年4月23日午前8時30分現在】 現在のページ：トップページ&gt;健康・福祉&gt;健康・医療&gt;流行疾患・感染症・熱中症&gt;【特設ページ】新型コロナウイルス感染症対策について【2020年4月23日午前8時30分現在】 【特設ページ】新型コロナウイルス感染症対策について【2020年4月23日午前8時30分現在】 【やさしい日本語】新型コロナウイルス感染症(かんせんしょう)について 区内企業における新型コロナウイルス感染に関するお知らせ 新型コロナウイルス感染症の拡大防止のためのイベントの延期・中止のお知らせ 【みなと保健所】新型コロナウイルス感染症への対応について ツイート 【特設ページ】新型コロナウイルス感染症について【2020年4月23日午前8時30分現在】 2020年4月23日午前8時30分現在、新型コロナウイルス対応に係る物品の寄付を検討いただいている皆様へのページを作成しました。 2020年4月22日午後5時00分現在、新型コロナウイルス感染症の拡大防止のためのイベントの延期・中止のお知らせのページを更新しました。 2020年4月22日午後2時00分現在、児童館・子ども中高生プラザ等における新型コロナウイルスの対応についてのページを更新しました。 2020年4月22日午後1時00分現在、新型コロナウイルスの感染拡大に伴うごみの出し方に関するお願いのページを作成しました。 2020年4月22日午前10時30分現在、新型コロナウイルス感染症への対応（区有施設の臨時休館・休止情報）のページを更新しました。 2020年4月22日午前8時30分現在、新型コロナウイルス感染症に関する人権への配慮についてのページを特設ページに追記しました。 港区で行っている取組一覧については新型コロナウイルス感染症に関する港区の取組をご覧ください。 新型コロナウイルス感染症への緊急対策として補正予算を専決処分しました&nbsp;&nbsp; 港区内における新型コロナウイルス感染症の感染者数（みなと保健所発生届受理数） 新型コロナウイルス感染症に関する区長メッセージ 新型コロナウイルス感染症軽症者の宿泊療養および自宅療養について 新型コロナウイルス感染症に関するへの対応について 飲食店における新型コロナウイルス感染症防止対策について 新型コロナウイルス感染症の影響を踏まえた個人向け貸付制度について 新型コロナウイルス感染症の拡大に伴い住宅を失うおそれのある方を対象とした区営住宅の臨時募集（一時使用）を行います 新型コロナウイルス感染症の感染拡大に伴う緊急雇用対策を実施します 新型コロナウイルス感染症に関する人権への配慮について 新型コロナウイルス感染症への対応（区有施設の臨時休館・休止情報） 新型コロナウイルス感染症の拡大防止のためのイベントの延期・中止のお知らせ 新型コロナウイルス感染拡大に伴う貸付や融資あっせん等 新型コロナウイルス対応に係る物品の寄付を検討いただいている皆様へ&nbsp; 東京都新型コロナウイルス感染症対策サイト（外部サイトへリンク）
十和田市,青森県,http://www.city.towada.lg.jp/docs/2020040800017/index.html,新型コロナウイルス感染症に関する緊急相談窓口開設中（市税・保険料・使用料・奨学金の支払い猶予等） | 十和田市,新型コロナウイルス感染症に関する緊急相談窓口開設中（市税・保険料・使用料・奨学金の支払い猶予等）|十和田市 税 介護・高齢者福祉 コロナウィルス情報 新型コロナウイルス感染症に関する緊急相談窓口開設中（市税・保険料・使用料・奨学金の支払い猶予等）2020年4月13日 新型コロナウイルス感染症の影響により市税や公共料金等を納期限までに納めることが困難な方は猶予制度がありますので、
相模原市,神奈川県,https://www.city.sagamihara.kanagawa.jp/shisei/koho/1019896.html,新型コロナウイルス感染症に関する市への電話相談（4月15日更新）｜相模原市,新型コロナウイルス感染症に関する市への電話相談（4月15日更新）｜相模原市 新型コロナウイルス感染症に関する市への電話相談（4月15日更新） 新型コロナウイルス感染症に関する市への電話相談（4月15日更新） 新型コロナウイルス感染症コールセンター 新型コロナウイルス感染症に関する一般的なご相談 新型コロナウイルス感染症に関する市への電話相談（4月15日更新）
